,,,,,,
,Report Title,,,,,
,,,,,,
Type,Service Request No,Created Date,Created Year,Created Month,Block Address,Description
Vicious Animal,11-04038617,"Oct 30, 2011",2011,10,5600 W MONTROSE AVE,Other - SMALL COYOTE - NEAR CEMETERY
Vicious Animal,11-04038635,"Oct 30, 2011",2011,10,1400 W BYRON ST,Other - medium brown coyote - running loose
Vicious Animal,11-04038757,"Oct 30, 2011",2011,10,4600 S DAMEN AVE,Other - coyote - street
Vicious Animal,11-04043951,"Oct 31, 2011",2011,10,4000 N CLARK ST,Other - 3 COYOTES - REAR OF GRACELAND CEMETARY BY RAILROADS TRACKS
Vicious Animal,11-04047055,"Oct 31, 2011",2011,10,600 W DIVISION ST,"Other - coyote - sidewalk, vacant lots, etc."
Vicious Animal,11-04048276,"Nov 01, 2011",2011,11,8800 S DAUPHIN AVE,Other - COYOTE - STREET
Vicious Animal,11-04049485,"Nov 01, 2011",2011,11,300 W ELM ST,Other - 2 coyotees - inside on Seward Park
Vicious Animal,11-04049524,"Nov 01, 2011",2011,11,1200 N HALSTED ST,Other - coyotees - vacant lot
Vicious Animal,11-04054197,"Nov 01, 2011",2011,11,2900 N LAKE SHORE DR,Other - coyote - seen in area
Vicious Animal,11-04054303,"Nov 01, 2011",2011,11,1500 W BLACKHAWK ST,Other - COYOTE - RUNNING DOWN THE STREET
Vicious Animal,11-04054493,"Nov 01, 2011",2011,11,700 W DIVISION ST,Other - 2 giant coyotes - roaming where cabrini green buildings used to be - roaming in area
Vicious Animal,11-04054572,"Nov 02, 2011",2011,11,900 E 40TH ST,Other - COYOTE - ON 40TH ST. BTWN ELLIS & DREXEL ON STREET
Vicious Animal,11-04061546,"Nov 03, 2011",2011,11,5200 S NOTTINGHAM AVE,Other - large gray coyote - running loose in the neighborhood
Vicious Animal,11-04067915,"Nov 04, 2011",2011,11,2200 N ELSTON AVE,Other - large gray coyote - running loose in the area
Vicious Animal,11-04074349,"Nov 04, 2011",2011,11,700 W EVERGREEN AVE,Other - coyote - coyote in the field
Vicious Animal,11-04074400,"Nov 04, 2011",2011,11,700 W EVERGREEN AVE,"Growling - coyote/brown and caller was chased by female coyote. - walking by the field, statam park - walking by the field, statam park, jumped over the gate and started to chase her, this is the 3rd time."
Vicious Animal,11-04074569,"Nov 05, 2011",2011,11,1500 S LAFLIN ST,Other - walking south  on street - coyote
Vicious Animal,11-04075534,"Nov 05, 2011",2011,11,6400 W ADDISON ST,Other - Coyote - roaming inside cemetery on Addison between Narragansett and Oak Park - last seen about 1 hour ago
Vicious Animal,11-04075953,"Nov 05, 2011",2011,11,7000 W GRAND AVE,Other - big coyote - roaming on street -- called in by 911 - people on street
Vicious Animal,11-04076135,"Nov 06, 2011",2011,11,1300 W CONCORD PL,"Other - 2 mediums size, brown color coyotes walking northeast on concord street - walking northeast on Concord place.
note:  this report actually came in during the 1:00 a.m. hour, prior to the 2:00 a.m. time change."
Vicious Animal,11-04076200,"Nov 06, 2011",2011,11,5500 S DR MARTIN LUTHER KING JR DR,Other - coyote - coyote is iinside washington pk
Vicious Animal,11-04077395,"Nov 07, 2011",2011,11,5500 W HOMER ST,Other - coyote - by he underpass of RR tracks
Vicious Animal,11-04092140,"Nov 09, 2011",2011,11,2400 S SB OUTER LAKE SHORE DR,Other - coyote going northbound by mc cormick place - northbound at mc cormick place medium
Vicious Animal,11-04095327,"Nov 09, 2011",2011,11,3600 N NARRAGANSETT AVE,in the cemetry - Other - coyote - cemetry is invade with coyotes - visitor are afraid to get out of cars
Vicious Animal,11-04096104,"Nov 09, 2011",2011,11,3000 N NEWLAND AVE,"Lunging - coyote - coyote states the animal ran towards her and she jumped in her car, it is still in the area"
Vicious Animal,11-04097280,"Nov 09, 2011",2011,11,7000 W MELROSE ST,coyote - Other - brown coyote - alley
Vicious Animal,11-04098684,"Nov 10, 2011",2011,11,3900 N NARRAGANSETT AVE,Other - COYOTE AT CEMETERY - CORNER OF ABOVE ADDRESS
Vicious Animal,11-04098750,"Nov 10, 2011",2011,11,1000 W IRVING PARK RD,Other - 3 coyotes by the cementary - cementary
Vicious Animal,11-04104189,"Nov 11, 2011",2011,11,2600 W BALMORAL AVE,Other - 3 COYOTES - STREET
Vicious Animal,11-04107349,"Nov 11, 2011",2011,11,1300 W ADDISON ST,Other - COYOTE - IN STREET  RUNNING
Vicious Animal,11-04107487,"Nov 12, 2011",2011,11,700 N LARRABEE ST,Other - 2 LARGE COYOTES - RUNNING LOOSE IN AREA
Vicious Animal,11-04107498,"Nov 12, 2011",2011,11,4500 N BEACON ST,Other - 1 LARGE BROWN COYOTE - RUNNING LOOSE IN THE AREA
Vicious Animal,11-04107682,"Nov 12, 2011",2011,11,5500 S DR MARTIN LUTHER KING JR DR,2 coyotes - washington park
Vicious Animal,11-04107702,"Nov 12, 2011",2011,11,4900 S ABERDEEN ST,Other - LARGE COYOTEE - 4800  TO 5000
Vicious Animal,11-04108650,"Nov 12, 2011",2011,11,1500 N CLYBOURN AVE,Other - coyote - in the old YMCA parking lot
Vicious Animal,11-04109108,"Nov 13, 2011",2011,11,6800 W MEDILL AVE,Other - 1 LARGE GRAY COYOTE - ROAMING THE AREA
Vicious Animal,11-04110128,"Nov 13, 2011",2011,11,6400 W ADDISON ST,Other - 4 coyotes - roaming around in cemetary area
Vicious Animal,11-04110672,"Nov 13, 2011",2011,11,300 W OAK ST,Other - 2 coyotes - running around parking lot areas
Vicious Animal,11-04118444,"Nov 14, 2011",2011,11,2200 N ASHLAND AVE,Other - coyote - street
Vicious Animal,11-04118872,"Nov 14, 2011",2011,11,900 N HALSTED ST,COYOTE CHASED HER TO HER CAR - Other
Vicious Animal,11-04119144,"Nov 15, 2011",2011,11,4700 S LAKE PARK AVE,Other - COYOTE - NEAR NATURE TRAIL
Vicious Animal,11-04120506,"Nov 15, 2011",2011,11,700 W DIVISION ST,Other - coyote - around the baseball park
Vicious Animal,11-04126151,"Nov 16, 2011",2011,11,6400 W ADDISON ST,Other - 2 large gray coyotes - running loose in the cemetary
Vicious Animal,11-04138813,"Nov 17, 2011",2011,11,3800 N FREMONT ST,Other - coyote - running in area
Vicious Animal,11-04139430,"Nov 17, 2011",2011,11,9400 S ST LAWRENCE AVE,Other - coyote - alley
Vicious Animal,11-04139529,"Nov 17, 2011",2011,11,400 W EVERGREEN AVE,Other - coyotes - in the fire lanes
Vicious Animal,11-04143505,"Nov 18, 2011",2011,11,4200 N OAK PARK AVE,Other - coyote - between main building another unit
Vicious Animal,11-04144479,"Nov 18, 2011",2011,11,1300 N SEDGWICK ST,Other - coyote - street
Vicious Animal,11-04145900,"Nov 19, 2011",2011,11,600 S CENTRAL AVE,Other - coyote spotted in the  area now
Vicious Animal,11-04145952,"Nov 19, 2011",2011,11,5800 N AUSTIN AVE,Other - coyote - has a plastic container over its head.. on austin going towards the school and park
Vicious Animal,11-04146000,"Nov 19, 2011",2011,11,5700 N MCVICKER AVE,Other - coyote - coyote has a plastic container on its head.. running nb
Vicious Animal,11-04146004,"Nov 19, 2011",2011,11,5700 N MELVINA AVE,Other - coyote with head stuck in a jar - walking around - street
Vicious Animal,11-04146038,"Nov 19, 2011",2011,11,8100 S ELLIS AVE,Other - 1 coyote sighting - by the rail roads
Vicious Animal,11-04146250,"Nov 19, 2011",2011,11,1700 N WOOD ST,Other - COYOTE - FRONT YARD
Vicious Animal,11-04146948,"Nov 19, 2011",2011,11,2200 W ARGYLE ST,Other - COYOTE - - STREET
Vicious Animal,11-04147052,"Nov 19, 2011",2011,11,5800 W DIVERSEY AVE,Other - Other - coyote - street
Vicious Animal,11-04147152,"Nov 19, 2011",2011,11,5200 S NOTTINGHAM AVE,Other - COYOTE - IN GRASSY AREA   NEAR I55
Vicious Animal,11-04148509,"Nov 20, 2011",2011,11,6900 N CHICORA AVE,Other - coyote - street
Vicious Animal,11-04154709,"Nov 21, 2011",2011,11,6800 W IRVING PARK RD,"ON OAK PARK AVE, BETWEEN IRVING AND FOREST PRESERVE DRIVE - Other - 2 COYOTES - GRASS OF CHICAGO READ MENTAL CENTER"
Vicious Animal,11-04155301,"Nov 22, 2011",2011,11,5500 N ASHLAND AVE,Other - SMALL COYOTE - ON STREET
Vicious Animal,11-04155312,"Nov 22, 2011",2011,11,7100 S SOUTH SHORE DR,Other - coyote - spotted in the area  now
Vicious Animal,11-04155362,"Nov 22, 2011",2011,11,1300 N NORTH BRANCH ST,"Other - 6 coyotes, prancing around, not budging from private property's alarm system. medium to large in size - in car lot of business: perillo body shop"
Vicious Animal,11-04164793,"Nov 23, 2011",2011,11,1600 N RUTHERFORD AVE,Other - COYOTE - BACKYARD
Vicious Animal,11-04164895,"Nov 23, 2011",2011,11,1600 N RUTHERFORD AVE,Other - coyote inside her back yard / high fence....
Vicious Animal,11-04165861,"Nov 23, 2011",2011,11,1900 N CLARK ST,Other - coyote or wolf - roaming in area near bushes
Vicious Animal,11-04166129,"Nov 23, 2011",2011,11,3800 N ASHLAND AVE,Other - coyote - street
Vicious Animal,11-04166195,"Nov 24, 2011",2011,11,6300 W GRAND AVE,Other - SAMLL COYOTE - ON RAIL ROAD TRACKS
Vicious Animal,11-04166217,"Nov 24, 2011",2011,11,1400 W BELLE PLAINE AVE,Other - SMALL COYOTE - ON STREET
Vicious Animal,11-04166228,"Nov 24, 2011",2011,11,5400 N MENARD AVE,Other - SMALL COYOTE - NEAR GLADSTONE PARK ON THE STREET
Vicious Animal,11-04166859,"Nov 25, 2011",2011,11,6900 W ADDISON ST,Other - SMALL COYOTE - ON SAYRE STREETSIDE BY SHABBONA PARK
Vicious Animal,11-04168134,"Nov 25, 2011",2011,11,4300 N LAVERGNE AVE,HEADING SOUTH ON LAVERGNE - COYOTE - Other
Vicious Animal,11-04168246,"Nov 25, 2011",2011,11,5000 W DAKIN ST,Other - coyote - street
Vicious Animal,11-04168353,"Nov 25, 2011",2011,11,2100 N CENTRAL AVE,2 coyotes - westbound
Vicious Animal,11-04168369,"Nov 25, 2011",2011,11,2100 N AUSTIN AVE,Other - Coyote roaming around...
Vicious Animal,11-04168466,"Nov 25, 2011",2011,11,6400 W IRVING PARK RD,Other - 3 coyotes - street near cemetry
Vicious Animal,11-04169895,"Nov 25, 2011",2011,11,6300 S DORCHESTER AVE,Other - coyote - metera tracks ares
Vicious Animal,11-04170091,"Nov 25, 2011",2011,11,5200 W CHICAGO AVE,Other - either it was a wolf or coyote. - in area of chicago & laramie
Vicious Animal,11-04170514,"Nov 26, 2011",2011,11,4600 N HAMILTON AVE,Other - coyote - running right thru this intersection
Vicious Animal,11-04171295,"Nov 26, 2011",2011,11,1600 N LAKE SHORE DR,Other - coyote - between fullerton and north ave along the beach front
Vicious Animal,11-04171741,"Nov 27, 2011",2011,11,5500 S COTTAGE GROVE AVE,Other - coyote - washington park area  -  chasing geese
Vicious Animal,11-04171754,"Nov 27, 2011",2011,11,7800 S CRANDON AVE,Other - COYOTE - STREET TOWARDS 77TH ST
Vicious Animal,11-04171806,"Nov 27, 2011",2011,11,5500 S DR MARTIN LUTHER KING JR DR,"Other - coyote - wandering washington park, near 55th and king"
Vicious Animal,11-04171967,"Nov 27, 2011",2011,11,3200 W DEVON AVE,Other - COYOTE - STREET ON KEDZIE BETWEEN DEVON AND PRATT
Vicious Animal,11-04172591,"Nov 27, 2011",2011,11,1200 N CLYBOURN AVE,Other - COYOTES - NESTING IN SEWARD PARK
Vicious Animal,11-04172592,"Nov 27, 2011",2011,11,300 W EVERGREEN AVE,Other - COYOTES - SIDEWALKS
Vicious Animal,11-04178159,"Nov 28, 2011",2011,11,1700 W BERTEAU AVE,Other - coyote - street
Vicious Animal,11-04178226,"Nov 28, 2011",2011,11,4400 N MALDEN ST,coyote - alley - Other going east on sunnyside towards truman college
Vicious Animal,11-04178254,"Nov 28, 2011",2011,11,7500 S SOUTH SHORE DR,Other - coyote - rainbow beach park
Vicious Animal,11-04185427,"Nov 29, 2011",2011,11,2600 N KENTON AVE,Other - coyote - by the viaduct
Vicious Animal,11-04185491,"Nov 29, 2011",2011,11,7900 S SOUTH SHORE DR,COYOTE CHASING ON BEACH - Other
Vicious Animal,11-04186649,"Nov 30, 2011",2011,11,3600 N NARRAGANSETT AVE,Other - 3 coyote - inside the cemetery - inside the cemetery
Vicious Animal,11-04186900,"Nov 30, 2011",2011,11,3600 N RECREATION DR,Other - COYOTE - BELMONT HARBOR PLAYGROUND AREA
Vicious Animal,11-04189514,"Nov 30, 2011",2011,11,4500 N MARINE DR,lakefront side by the bike path - Other - coyote - lake front park
Vicious Animal,11-04191610,"Nov 30, 2011",2011,11,4200 N CALIFORNIA AVE,horner park at baseball fields - headed west to river - Other - coyote - roaming in park
Vicious Animal,11-04204891,"Dec 03, 2011",2011,12,4100 N GREENVIEW AVE,Other - coyote - street
Vicious Animal,11-04204893,"Dec 03, 2011",2011,12,4200 N GREENVIEW AVE,Other - coyotee - Hutchinson and Greenview
Vicious Animal,11-04206478,"Dec 04, 2011",2011,12,900 S LAWNDALE AVE,Other - COYOTE OR WOLF - BY THE TRACKS BEHIND THIS ADDRESS
Vicious Animal,11-04208962,"Dec 05, 2011",2011,12,3800 S LAKE PARK AVE,Other - COYOTE - AROUND THE RAILROAD TRACKS
Vicious Animal,11-04213082,"Dec 06, 2011",2011,12,6400 W IRVING PARK RD,Other - large brown coyote - running loose in the area
Vicious Animal,11-04213204,"Dec 06, 2011",2011,12,1900 N CLARK ST,Attacking - 3 coyotes tried to attack caller walking her dog - 
Vicious Animal,11-04213405,"Dec 06, 2011",2011,12,600 W NORTH AVE,Other - COYOTE - VACANT LOT AT NORTH AVE AND VINE
Vicious Animal,11-04213564,"Dec 06, 2011",2011,12,1600 N ORCHARD ST,Other - coyote - street
Vicious Animal,11-04215100,"Dec 06, 2011",2011,12,1600 N VINE ST,COYOTE RUNNING AROUND HER PROPERTY
Vicious Animal,11-04215585,"Dec 06, 2011",2011,12,1800 N CANNON DR,3 coyotes - lincoln park zoo area
Vicious Animal,11-04215614,"Dec 06, 2011",2011,12,200 W FULLERTON PKWY,Other - 3 COYOTES - AREA OF STOCKTON AND FULLERTON BY THE ZOO
Vicious Animal,11-04217875,"Dec 06, 2011",2011,12,1600 N VINE ST,Other - COYOTE - APARTMENT COMPLEX AREA
Vicious Animal,11-04218265,"Dec 06, 2011",2011,12,1600 N VINE ST,Other - coyote - under porch
Vicious Animal,11-04219437,"Dec 06, 2011",2011,12,1600 N ORCHARD ST,Other - coyote - parking lot
Vicious Animal,11-04219638,"Dec 07, 2011",2011,12,5900 N KENMORE AVE,"Other - baby size coyote: brownish. running across kenmore avenue towards sheridan (east bound) - baby size coyote: brownish. - running across kenmore avenue, east, towards sheridan avenue"
Vicious Animal,11-04220153,"Dec 07, 2011",2011,12,5500 S DR MARTIN LUTHER KING JR DR,Other - 2 coyote - in the lagoon behind Washington Park
Vicious Animal,11-04222130,"Dec 07, 2011",2011,12,1600 N VINE ST,Attacking - LARGE SIZE COYOTE INSIDE THE GATE OF THIS HIGH RISE COMPLEX.. THE CHILDREN ARE JUMPING ON TOP OF THE CARS.. - ENTRANCE GATE ON THE VINE SIDE..
Vicious Animal,11-04223154,"Dec 07, 2011",2011,12,3900 N NORMANDY AVE,2 COYOTES RUNNING TOGETHER  CALLER LIVE BY OARK PARK THEY WAS GOING ONTO IRVING PARK  ACROSS THE STREE GOING  TOWARDS THE HOSPITAL
Vicious Animal,11-04225502,"Dec 08, 2011",2011,12,1200 W DIVISION ST,Other - 5 coyotes large brown - on peoples gas property at address listed
Vicious Animal,11-04225567,"Dec 08, 2011",2011,12,3400 N RAVENSWOOD AVE,Other - SMALL GRAY COYOTE - ON STREET
Vicious Animal,11-04229867,"Dec 08, 2011",2011,12,2200 N CANNON DR,Other - PACK OF COYOTES - COYOTES ARE RESIDING ON THE OTHER SIDE OF ZOO-WHERE FENCE IS OF ZOO-NEAR WOODED AREA-PACK OF THEM-THEY ARE SEEN IN A REGULAR BASIS
Vicious Animal,11-04230538,"Dec 08, 2011",2011,12,3100 E 77TH ST,Other - COYOTE - RAINBOW PARK KIDS ARE INSIDE OF THE FIELDHOUSE
Vicious Animal,11-04230622,"Dec 08, 2011",2011,12,1400 N CLYBOURN AVE,Other - coyote - in field northeast corner
Vicious Animal,11-04230667,"Dec 08, 2011",2011,12,1400 N CLYBOURN AVE,Other - 2 COYOTE - IN VACANT LOT
Vicious Animal,11-04230688,"Dec 08, 2011",2011,12,3100 E 77TH ST,Other - coyotes - roaming area near rainbow beach park -per cllr svl calls/rpts - not safe for children/families
Vicious Animal,11-04230726,"Dec 08, 2011",2011,12,1200 N CLYBOURN AVE,"Lunging - 3 LARGE, BRN., COYOTES - CALLER SAID THAT THE 3 COYOTES CHARGED A NEIGHBORHOOD"
Vicious Animal,11-04230736,"Dec 08, 2011",2011,12,1200 N CLYBOURN AVE,2 coyotes charged at 2 women.  caller states coyotes normally stay away. - Lunging
Vicious Animal,11-04230863,"Dec 08, 2011",2011,12,500 W DIVISION ST,Other - coyote - behind fire house in vacant lot  chasing a women that ran into fire house
Vicious Animal,11-04230985,"Dec 08, 2011",2011,12,800 N HUDSON AVE,"3 coyotes, CPD Beat 4575 on scene - Other - coyote - Chicago farm"
Vicious Animal,11-04231053,"Dec 09, 2011",2011,12,2600 W ADDISON ST,Other - coyote' - near the stadium of Lane Tec h
Vicious Animal,11-04231126,"Dec 09, 2011",2011,12,4900 W KINZIE ST,Other - coyote - on the railroad tracks
Vicious Animal,11-04231264,"Dec 09, 2011",2011,12,2200 N CANNON DR,Other - COYOTE - NE SIDE OF LINCOLN PARK  ZOO
Vicious Animal,11-04232272,"Dec 09, 2011",2011,12,5800 N HARLEM AVE,Other - COYOTE - NOW ROAMING THE AREA
Vicious Animal,11-04232506,"Dec 09, 2011",2011,12,5800 N HARLEM AVE,Other - Coyote - large area behind Monastery - just south of Immaculate Conception School
Vicious Animal,11-04232650,"Dec 09, 2011",2011,12,5800 N WEST CIRCLE AVE,Other - COYOTE - ON THE SIDEWALK
Vicious Animal,11-04234415,"Dec 09, 2011",2011,12,1000 N CAMBRIDGE AVE,Other - 5 coyotes - construction area - 2 to 4 in the morning
Vicious Animal,11-04235450,"Dec 09, 2011",2011,12,6400 W ADDISON ST,4 COYOTES INSIDE THE CEMETARY
Vicious Animal,11-04235876,"Dec 09, 2011",2011,12,3300 S GILES AVE,Other - coyote - roaming around pershing west school
Vicious Animal,11-04235896,"Dec 09, 2011",2011,12,1600 S PRAIRIE AVE,Other - 2 COYOTES SEEN ON THE TRACKS NEAR HERE.-PER CALLER.
Vicious Animal,11-04236022,"Dec 10, 2011",2011,12,10100 S CALUMET AVE,Other - large brown coyote - running loose in the area
Vicious Animal,11-04236098,"Dec 10, 2011",2011,12,700 W DIVISION ST,Other - COYOTE - RUNNING NORTH ON EVERGREEN
Vicious Animal,11-04236289,"Dec 10, 2011",2011,12,2900 W AUGUSTA BLVD,traveling east on augusta - Other - coyote - street
Vicious Animal,11-04237199,"Dec 10, 2011",2011,12,3100 E 79TH ST,Other - CALLER STATES SHE SIGHTED A  COYOTE OVER AT RAINBOW BEACH..
Vicious Animal,11-04237245,"Dec 10, 2011",2011,12,7900 S BRANDON AVE,Other - COYOTE - IN THE RAINBOW BEACH PARK
Vicious Animal,11-04237300,"Dec 10, 2011",2011,12,1700 W BERTEAU AVE,Other - COYOTE - WALKING DOWN THE STREET
Vicious Animal,11-04237307,"Dec 10, 2011",2011,12,4000 N ASHLAND AVE,Other - COYOTE SIGHTED IN THE AREA ROAMING.
Vicious Animal,11-04237336,"Dec 10, 2011",2011,12,1600 N THROOP ST,Other - large brown coyote - in back yard of fleet management facility
Vicious Animal,11-04237376,"Dec 10, 2011",2011,12,1500 W ADDISON ST,Other - coyote - in grassy area of block
Vicious Animal,11-04237423,"Dec 11, 2011",2011,12,1500 S AVERS AVE,Other - coyote - in alley
Vicious Animal,11-04237491,"Dec 11, 2011",2011,12,6800 W FOREST PRESERVE AVE,Other - coyote - going toward Irving  Park
Vicious Animal,11-04237771,"Dec 11, 2011",2011,12,5500 S UNIVERSITY AVE,Other - coyote - backyard under a pine tree
Vicious Animal,11-04237968,"Dec 11, 2011",2011,12,1600 N CLYBOURN AVE,Other - COYOTEE - STREET  - CALLER DID NOT SEE ONE NOW - STATES IN THE AREA AROUND 5 TO 6 AM
Vicious Animal,11-04238212,"Dec 11, 2011",2011,12,1300 N SANDBURG TER,Other - COYOTE - IN THE COURTYARD OF THIS ADDRESS
Vicious Animal,11-04238442,"Dec 11, 2011",2011,12,1400 N CLYBOURN AVE,Other - 2 SMALL COYOTES - ON SIDEWALK BY M.B. CHURCH
Vicious Animal,11-04238448,"Dec 11, 2011",2011,12,900 S MONITOR AVE,Other - 2 COYOTES - IN THE BUSHES BY THE RAILROAD TRACKS
Vicious Animal,11-04238459,"Dec 12, 2011",2011,12,1500 N CLYBOURN AVE,Other - SMALL COYOTE SEC. GUARD FOR BLDG. SPRAYED HIM WITH MASE - IN BLDG. PARKING LOT
Vicious Animal,11-04238477,"Dec 12, 2011",2011,12,6700 W DAKIN ST,Other - coyote =-- - street
Vicious Animal,11-04238510,"Dec 12, 2011",2011,12,4300 N MARINE DR,Other - 2 COYOTES - RUNNING INTO MONTROSE PARK
Vicious Animal,11-04238530,"Dec 12, 2011",2011,12,6300 W CUYLER AVE,Other - coyote - street
Vicious Animal,11-04241169,"Dec 12, 2011",2011,12,1400 S WOOD ST,COYOTE IN THE AREA - STREET
Vicious Animal,11-04242110,"Dec 12, 2011",2011,12,13000 S IB BISHOP FORD EXPY,Other - COYOTE - WB AT 130TH
Vicious Animal,11-04242566,"Dec 12, 2011",2011,12,3100 N CLARK ST,Other - coyotes - 2 coyotes sleeping in vacant lot
Vicious Animal,11-04242867,"Dec 12, 2011",2011,12,900 N KINGSBURY ST,Other - COYOTES - ROAMING STREET  (CALLER WALKING DOG STATE COYOTE CHARGED AFTER HER
Vicious Animal,11-04244938,"Dec 13, 2011",2011,12,6100 N FRANCISCO AVE,Other - COYOTE - ALLEY
Vicious Animal,11-04245756,"Dec 13, 2011",2011,12,3400 S GILES AVE,phillips hs..39th prairie... in the rear in the park -  coyote - Other - coyote - in the park of the h.s . phillips h.s. -- police on the scene - in the park of the h.s
Vicious Animal,11-04245848,"Dec 13, 2011",2011,12,3700 S GILES AVE,"Other - COYOTE - IN THE KIDS PLAYLOT AT SCHOOL , CALL WAS TRANSFERED TO 911"
Vicious Animal,11-04248868,"Dec 13, 2011",2011,12,1400 N CLYBOURN AVE,coyote - area
Vicious Animal,11-04249855,"Dec 13, 2011",2011,12,3700 S INDIANA AVE,Other - ACCORDING TO CALLER A COYOTE WAS CHASING HER KIDS...
Vicious Animal,11-04250762,"Dec 13, 2011",2011,12,6400 W IRVING PARK RD,Other - 2 large coyotes - roaming in cemetary
Vicious Animal,11-04250929,"Dec 14, 2011",2011,12,1100 N CROSBY ST,"Other - coyote - spotted in the area  ,."
Vicious Animal,11-04252563,"Dec 14, 2011",2011,12,900 S INDEPENDENCE BLVD,Other - coyote - on the railroad tracks
Vicious Animal,11-04252771,"Dec 14, 2011",2011,12,4600 N SHERIDAN RD,2 COYOTES  AT THE CEMENTARY
Vicious Animal,11-04254222,"Dec 14, 2011",2011,12,1600 N CLYBOURN AVE,Other - 2 - Coyotes - inside vacant development area at this location
Vicious Animal,11-04256670,"Dec 14, 2011",2011,12,3100 S CALUMET AVE,Other - 2 large brown/gray coyotes - running loose in the area
Vicious Animal,11-04256689,"Dec 14, 2011",2011,12,5600 S ARCHER AVE,Other - COYOTE - BY THE TRACKS
Vicious Animal,11-04256805,"Dec 15, 2011",2011,12,1700 N CLARK ST,Other - 2 COYOTES - STREET
Vicious Animal,11-04256807,"Dec 15, 2011",2011,12,5000 S WOODLAWN AVE,Other - coyote - sitting at the  corner of 50th and woodlawn   next to garbage cans  ..
Vicious Animal,11-04261794,"Dec 15, 2011",2011,12,1400 N CLYBOURN AVE,Other - coyote - on chicago quest school grounds chasing kids today at 6:00pm
Vicious Animal,11-04262158,"Dec 16, 2011",2011,12,4000 N ASHLAND AVE,Other - coyote - by school
Vicious Animal,11-04263535,"Dec 16, 2011",2011,12,1300 W BYRON ST,Other - LARGE SIZE COYOTE..ROAMING THE STREET.. - HUNTING AROUND FOR FOOD..
Vicious Animal,11-04266443,"Dec 16, 2011",2011,12,500 W IRVING PARK DR,Other - coyote - by the golf course
Vicious Animal,11-04266460,"Dec 16, 2011",2011,12,4000 E 134TH ST,"3 coyotes - Other - ongoing problem in mobile home community area - seen chasing cats, deer, and other animals in area - Attacking - 3 coyotes - in mobile home community area"
Vicious Animal,11-04267250,"Dec 17, 2011",2011,12,6800 W ADDISON ST,Other - 2 coyotes - roaming in cemetary
Vicious Animal,11-04267474,"Dec 17, 2011",2011,12,6500 W ADDISON ST,Other - 2 coyote - cemetary
Vicious Animal,11-04267798,"Dec 17, 2011",2011,12,900 N NORTH BRANCH ST,Other - coyote - inside the parking lot of Kendall College
Vicious Animal,11-04267979,"Dec 17, 2011",2011,12,2100 W BYRON ST,Other - coyote - roaming the area
Vicious Animal,11-04268521,"Dec 17, 2011",2011,12,1200 N CLYBOURN AVE,Other - 2 coyotes - in wooded area - small farm
Vicious Animal,11-04268602,"Dec 17, 2011",2011,12,1200 N CLYBOURN AVE,Other - 2 COYOTE'S HEADING NORTH IN THE STREET..NEAR CITY FARM
Vicious Animal,11-04269366,"Dec 18, 2011",2011,12,7500 S SOUTH SHORE DR,Other - CALLER STATES 2 COYOTES SIGHTED IN THE GRASSY AREA BEHIND POWELL ELEMENTARY SCHOOL.
Vicious Animal,11-04269906,"Dec 19, 2011",2011,12,8900 S LOOMIS ST,Other - SMALL COYOTE - SOUTH ON LOOMIS
Vicious Animal,11-04269908,"Dec 19, 2011",2011,12,300 S AUSTIN BLVD,PER 911 E-MAIL ONLY INFO GIVEN - Other - SMALL COYOTE - ON STREET - 
Vicious Animal,11-04275942,"Dec 19, 2011",2011,12,1600 N HALSTED ST,Other - COYOTE - VACANT LOT BY THE OLD YMCA
Vicious Animal,11-04276060,"Dec 19, 2011",2011,12,6800 W ADDISON ST,Other - SMALL COYOTE - NEAR CEMENTARY
Vicious Animal,11-04276061,"Dec 19, 2011",2011,12,6800 W ADDISON ST,Other - 3 coyotes by cemetery
Vicious Animal,11-04276099,"Dec 20, 2011",2011,12,2400 W IRVING PARK RD,Other - LARGE GRAY COYOTE - ON STREET
Vicious Animal,11-04276107,"Dec 20, 2011",2011,12,3800 N CALIFORNIA AVE,Other - 3 LARGE COYOTES - RUNNING AROUND THE FIELD IN MC FETRIDGE PARK
Vicious Animal,11-04276125,"Dec 20, 2011",2011,12,8700 S LONGWOOD DR,Other - coyote -- adult - frm woods area
Vicious Animal,11-04276186,"Dec 20, 2011",2011,12,6100 S MAYFIELD AVE,Other - coyote spotted in the area - running  south bound towards  63rd and mayfield
Vicious Animal,11-04276629,"Dec 20, 2011",2011,12,6200 S MAYFIELD AVE,FOX-COYOTE - SIDEWALK
Vicious Animal,11-04276703,"Dec 20, 2011",2011,12,6300 S CENTRAL AVE,COYOTE - HEADING TOWARDS 65TH
Vicious Animal,11-04277632,"Dec 20, 2011",2011,12,8400 S WESTERN AVE,3 COYOTES - IN FOREST PRESERVE
Vicious Animal,11-04281957,"Dec 20, 2011",2011,12,11900 S MORGAN ST,Other - coyote - roaming in open field
Vicious Animal,11-04283862,"Dec 21, 2011",2011,12,11000 S WESTERN AVE,[-per 911] Other - Coyote - n/e corner - green space area of Clissold Elem School - states that Coyote is pinned along fence - caller has informed school and requesting ACC to remove
Vicious Animal,11-04283969,"Dec 21, 2011",2011,12,2300 W 110TH PL,Other - coyotee - Cliffoid School - Front lawn of school - kids are due to go out for recess
