,,,,,,
Nuisance Animals,11-03591361,"Aug 14, 2011",2011,8,2700 S INDIANA AVE,2 foxes in alley - - Other - running after  rats in alley
Nuisance Animals,11-03642598,"Aug 22, 2011",2011,8,11100 S LONGWOOD DR,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - under a car in a parking lot"
Nuisance Animals,11-03679711,"Aug 28, 2011",2011,8,2500 S DR MARTIN LUTHER KING JR DR,fox - Other - fox i grass area
Nuisance Animals,11-03696530,"Aug 30, 2011",2011,8,6800 W THORNDALE AVE,"foxes - Non Pet Animals Owned (goats, chickens, pigs, etc) - in alley   2 foxes  maybe coyotes"
Nuisance Animals,11-03760819,"Sep 10, 2011",2011,9,6600 S WOODLAWN AVE,fox in area small - Other
Nuisance Animals,11-03763041,"Sep 11, 2011",2011,9,11400 S HERMOSA AVE,FOX - Other - FOX RUNNING AROUND IN THE FRONT YARD
Nuisance Animals,11-03801572,"Sep 16, 2011",2011,9,900 W CONCORD PL,"fox dark gray - lingering in alley, in lot behind a house, has a fence big lot with trees. walks in the street."
Nuisance Animals,11-03802098,"Sep 17, 2011",2011,9,0 E GOETHE ST,fox in area - Other
Nuisance Animals,11-03802956,"Sep 17, 2011",2011,9,900 W CONCORD PL,"fox - Other - running around in alley, lot a lot of bushes he wanders there. crossing north ave a few minutes ago."
Nuisance Animals,11-03844135,"Sep 25, 2011",2011,9,1000 E 41ST PL,"OTHER/FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - FOX ROAMING THE AREA"
Nuisance Animals,11-03852232,"Sep 26, 2011",2011,9,1500 N KINGSBURY ST,"OTHER/FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - FOX ROAMING THE AREA"
Nuisance Animals,11-03883989,"Oct 01, 2011",2011,10,1100 E 50TH ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote and fox roaming the street"
Nuisance Animals,11-03914699,"Oct 06, 2011",2011,10,1900 W BALMORAL AVE,"FOX - Other - MED., RED FOX RUNNING THE NEIGHBORHOOD"
Nuisance Animals,11-03995729,"Oct 21, 2011",2011,10,4800 S GREENWOOD AVE,"fox - Other - running loose on side of neighbors', not shy of people."
Nuisance Animals,11-03995991,"Oct 21, 2011",2011,10,5000 S GREENWOOD AVE,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - street near ellis..caller states she thinks it was a fox or young coyote.....went in the yard of one of the mansions in the area"
Nuisance Animals,11-04008419,"Oct 24, 2011",2011,10,4700 S ELLIS AVE,fox - Other - caller states a fox just ran passed her
Nuisance Animals,11-04107396,"Nov 11, 2011",2011,11,2300 S LAKE SHORE DR,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming around lake shore drive around 39th street"
Nuisance Animals,11-04110587,"Nov 13, 2011",2011,11,5000 S WOODLAWN AVE,MED...GREY FOX/COYOTE ROAMING THE AREA...LAYING IN THE GRASS. - Other - Unvaccinated animal
Nuisance Animals,11-04111125,"Nov 14, 2011",2011,11,5600 S DR MARTIN LUTHER KING JR DR,2 foxs in park - Other
Nuisance Animals,11-04235900,"Dec 09, 2011",2011,12,600 E 32ND ST,"red fox - Other - run from west of bldg. to bushes, saw rabbits, does not look like an adult - red fox like rust colored, walking eb on "
Nuisance Animals,12-00052939,"Jan 11, 2012",2012,1,3400 N OAK PARK AVE,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming around the park"
Nuisance Animals,12-00074283,"Jan 17, 2012",2012,1,4600 S COTTAGE GROVE AVE,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming the street"
Nuisance Animals,12-00189127,"Feb 10, 2012",2012,2,1000 W MAXWELL ST,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming up and down the street"
Nuisance Animals,12-00682037,"Mar 28, 2012",2012,3,3000 S ALBANY AVE,FOX - Other - FOX IS RUNNING BACK AND FORTH
Nuisance Animals,12-00750091,"Apr 11, 2012",2012,4,2400 W ADDISON ST,"heading toward lane tech campus - fox or coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - roaming in area"
Nuisance Animals,12-00772797,"Apr 17, 2012",2012,4,7800 S CHRISTIANA AVE,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming the street"
Nuisance Animals,12-00796639,"Apr 20, 2012",2012,4,4000 N CLARK ST,fox - running in wonders cementary. s/e part of cementary
Nuisance Animals,12-00917472,"May 14, 2012",2012,5,3100 S NB OUTER LAKE SHORE DR,"FOX - Other - MED., RED, FOX WAS WALKING NORTH ON EXIT RAMP"
Nuisance Animals,12-00930719,"May 16, 2012",2012,5,1900 N CLYBOURN AVE,small red fox - Other - running in alley
Nuisance Animals,12-00962081,"May 22, 2012",2012,5,2200 N ELSTON AVE,fox - Non Pet Animals  - fox chasing mice in vacant lot tossing them in air and catching them?
Nuisance Animals,12-01136703,"Jun 24, 2012",2012,6,1700 W FULLERTON AVE,FOX - Other - CALLER STATES THE FOX WENT INTO THE BUSHES BY STARBUCKS
Nuisance Animals,12-01159475,"Jun 27, 2012",2012,6,12000 S PEORIA ST,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox ran into vacant wooded area  gate open"
Nuisance Animals,12-01718682,"Oct 06, 2012",2012,10,12800 S GREEN ST,fox in area - Other
Nuisance Animals,12-01745965,"Oct 12, 2012",2012,10,9700 S DR MARTIN LUTHER KING JR DR,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming on chicago state campus grounds"
Nuisance Animals,12-01792101,"Oct 22, 2012",2012,10,5400 N CALIFORNIA AVE,fox in area - Other
Nuisance Animals,12-01876669,"Nov 09, 2012",2012,11,7000 W ADDISON ST,FOX - Other
Nuisance Animals,12-01898524,"Nov 15, 2012",2012,11,1700 N SAYRE AVE,fox in area - Other
Nuisance Animals,12-01904786,"Nov 16, 2012",2012,11,5400 N LINCOLN AVE,smaller red fox in alley eating  trash - Other - 4 legged fox  eating trash
Nuisance Animals,12-01906321,"Nov 18, 2012",2012,11,3800 N OAK PARK AVE,fox - Other - animal walking around the neighborhood
Nuisance Animals,12-01924853,"Nov 23, 2012",2012,11,5700 S LAKE SHORE DR,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming across the street from the museum of science and industry"
Nuisance Animals,12-01926579,"Nov 25, 2012",2012,11,2700 W PETERSON AVE,fox sited - Other - the caller saw a fox
Nuisance Animals,12-01947082,"Nov 29, 2012",2012,11,2100 N BISSELL ST,fox - Other - in the front yards of the block
Nuisance Animals,12-01980180,"Dec 09, 2012",2012,12,100 W DIVISION ST,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - on la salle southbound"
Nuisance Animals,12-01984443,"Dec 10, 2012",2012,12,6100 S KILBOURN AVE,"dogs & foxes & more - Non Pet Animals Owned (goats, chickens, pigs, etc) - Too many animals being kept - Unlicensed dog - Unvaccinated animal - garage"
Nuisance Animals,12-02020824,"Dec 19, 2012",2012,12,5800 W JACKSON BLVD,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming the street"
Nuisance Animals,13-00001420,"Jan 01, 2013",2013,1,2300 W BELMONT AVE,- foxx sighting
Nuisance Animals,13-00021950,"Jan 07, 2013",2013,1,7100 N RIDGE BLVD,FOX - Other - CALLER STATES HE SEEN THE ANIMAL WALKING AROUND THE STREET
Nuisance Animals,13-00055134,"Jan 14, 2013",2013,1,8600 S CENTRAL PARK AVE,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming around the cemetery"
Nuisance Animals,13-00233075,"Feb 28, 2013",2013,2,1300 W CORTLAND ST,CALLER STATES FOX SIGHTED IN THE AREA. - Unvaccinated animal - N
Nuisance Animals,13-00240566,"Mar 03, 2013",2013,3,1400 W CUYLER AVE,fox - Other - in the park across from the high school in the playground
Nuisance Animals,13-00242670,"Mar 04, 2013",2013,3,5700 N MOODY AVE,FOX ON STREET
Nuisance Animals,13-00297652,"Mar 16, 2013",2013,3,6000 N NAPLES AVE,"FOX SMALL RED FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - FEMALE FOX  VERY SMALL"
Nuisance Animals,13-00347306,"Mar 27, 2013",2013,3,5600 N AUSTIN AVE,fox - Other
Nuisance Animals,13-00392382,"Apr 07, 2013",2013,4,2400 W LUNT AVE,fox - Other - in the park district area
Nuisance Animals,13-00398417,"Apr 08, 2013",2013,4,5300 N LOVEJOY AVE,fox - Other - fox - fox in area
Nuisance Animals,13-00484865,"Apr 24, 2013",2013,4,1900 N NARRAGANSETT AVE,ON THE RAILROAD TRACKS - FOX - Other - ANIMAL SEEN GOING WESTBOUND
Nuisance Animals,13-00490418,"Apr 25, 2013",2013,4,2600 W MORSE AVE,FOX ON THE STREET
Nuisance Animals,13-00553600,"May 08, 2013",2013,5,2700 N HOYNE AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - in area -- fox or coyote"
Nuisance Animals,13-00574277,"May 13, 2013",2013,5,6800 W IRVING PARK RD,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox running in the area"
Nuisance Animals,13-00581160,"May 14, 2013",2013,5,2600 S DR MARTIN LUTHER KING JR DR,"other/fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fox roaming the street from "
Nuisance Animals,13-00900407,"Jul 08, 2013",2013,7,2000 W GEORGE ST,"FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - IN SCHOOL PARKING LOT"
Nuisance Animals,13-00917186,"Jul 10, 2013",2013,7,2600 W ADDISON ST,"other/foxes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2-foxes roaming the street"
Nuisance Animals,13-01258949,"Aug 30, 2013",2013,8,9500 S OGLESBY AVE,FOX - Other - CALLER STATES SHE SAW THE ANIMAL WALKING WESTBOUND ON 95TH ST
Nuisance Animals,13-01316207,"Sep 09, 2013",2013,9,5300 N NATOMA AVE,"FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - RED TAILED FOX NEAR A SCHOOL"
Nuisance Animals,13-01398542,"Sep 20, 2013",2013,9,1500 S WOOD ST,fox - Other - fox sighted behind the Costco
Nuisance Animals,13-01531093,"Oct 13, 2013",2013,10,3700 N BOSWORTH AVE,fox
Nuisance Animals,13-01591337,"Oct 23, 2013",2013,10,5700 N ORIOLE AVE,CALLER STATES 2 LARGE COYOTE/FOX LOOKING ANIMALS ROAMING TOWARDS THE HOSPITAL. - Unvaccinated animal
Nuisance Animals,13-01599562,"Oct 24, 2013",2013,10,7200 N KEDZIE AVE,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01607748,"Oct 26, 2013",2013,10,400 W CHICAGO AVE,2 foxes - Other - seen walking in the street
Nuisance Animals,13-01624822,"Oct 29, 2013",2013,10,300 W NORTH AVE,Fox (2) - Other - sidewalk/street areas
Nuisance Animals,13-01647447,"Nov 03, 2013",2013,11,4800 W ADDISON ST,"FOX - Non Pet Animals Owned (goats, chickens, pigs, etc) - FOX ON SIDEWALK"
Nuisance Animals,13-01723139,"Nov 17, 2013",2013,11,7700 W CHASE AVE,fox - Other - front yard
Nuisance Animals,13-01788932,"Nov 30, 2013",2013,11,900 E 111TH ST,"medium beige and rust color fox - calller reports seeing a medium beige and rust color fox running in this area - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,13-01788934,"Nov 30, 2013",2013,11,11100 S DOTY AVE,FOX - Other - CALLER STATES SHE SAW THE ANIMAL RUNNING ON 111TH ST
Nuisance Animals,13-01795392,"Dec 02, 2013",2013,12,7700 W NORWOOD ST,FOX - Other - RAN FROM BACK YARD OF CITIZEN.
Nuisance Animals,13-01814817,"Dec 05, 2013",2013,12,6000 S KIMBARK AVE,fox - Other - animal seen walking down the street
Nuisance Animals,13-01821242,"Dec 07, 2013",2013,12,3600 S ARCHER AVE,fox - Other - in park district area
Nuisance Animals,13-01824054,"Dec 09, 2013",2013,12,2300 S LAKE SHORE DR,near mccormick place and lsd going nb in middle - fox - Other - fox on lake shore drive
Nuisance Animals,13-01845553,"Dec 13, 2013",2013,12,6100 S DR MARTIN LUTHER KING JR DR,fox in area - Other
Nuisance Animals,13-01849939,"Dec 13, 2013",2013,12,6400 N HARLEM AVE,fox - Other - fox seen running down the street in this area - fox seen running down the street in this area
Nuisance Animals,13-01880189,"Dec 20, 2013",2013,12,5300 S LAKE PARK AVE,2 foxes in area - Other
Nuisance Animals,13-01882404,"Dec 21, 2013",2013,12,10500 S ABERDEEN ST,"fox - Non Pet Animals Owned (goats, chickens, pigs, etc) - fos running around the park"
Stray Animal,11-00038016,"Jan 07, 2011",2011,1,7200 W DEVON AVE,fox near railroad - fox - Other - 7:00pm
Stray Animal,11-00053512,"Jan 11, 2011",2011,1,11000 S BELL AVE,"Sidewalk - now - roaming area since summer of 2010 - fox/large/gray, tan, and white/fluffy tail & coyote/large "
Stray Animal,11-00060056,"Jan 12, 2011",2011,1,2300 W FARRAGUT AVE,red fox - Street - now
Stray Animal,11-00066140,"Jan 13, 2011",2011,1,1500 S CALIFORNIA BLVD,red coyote? red fox? red wolf? - Street - now
Stray Animal,11-00069476,"Jan 14, 2011",2011,1,10000 S TORRENCE AVE,COYOTE OR FOX - Street
Stray Animal,11-00071803,"Jan 14, 2011",2011,1,9900 S VINCENNES AVE,red coyote? red fox? - Street - now
Stray Animal,11-00074029,"Jan 17, 2011",2011,1,6000 N NEVA AVE,fox - Street - now
Stray Animal,11-00080972,"Jan 18, 2011",2011,1,800 W HAINES ST,fox - Street - now
Stray Animal,11-00232264,"Feb 10, 2011",2011,2,3700 N ST LOUIS AVE, - tan 16 pounds Pomeranian answers to the name  of Fox or foxy - Alley - Dog went missing last night about seven o'clock
Stray Animal,11-00241062,"Feb 11, 2011",2011,2,1500 N MOHAWK ST,fox brown - Street - now
Stray Animal,11-00290239,"Feb 18, 2011",2011,2,2400 W ROSCOE ST,fox/medium/reddish-brown - Street - now - darting through traffic @ western/roscoe
Stray Animal,11-00329316,"Feb 26, 2011",2011,2,1800 N CLARK ST,2 foxes - 2 foxes have collars in the park menomonee and clark - Other
Stray Animal,11-00370225,"Mar 05, 2011",2011,3,2800 S INDIANA AVE,fox - Street - now
Stray Animal,11-00370873,"Mar 05, 2011",2011,3,100 E 31ST ST,fox - Vacant lot/Parking lot - fox/red pointed nose - fox/red pointed nose/medium
Stray Animal,11-00371037,"Mar 05, 2011",2011,3,2600 S PRAIRIE AVE,Sidewalk - now - coyote? wolf? redd foxx?
Stray Animal,11-00372911,"Mar 06, 2011",2011,3,4100 S VINCENNES AVE,wolf? coyote? redd foxx? - Street - now
Stray Animal,11-00373093,"Mar 06, 2011",2011,3,10300 S UNION AVE,coyote? redd foxx? - Street - now
Stray Animal,11-00375763,"Mar 07, 2011",2011,3,4300 S OAKENWALD AVE,FOX OR COYOTE/SMALL/BROWNISH - Front yard - NOW - KEEPS COMING UP ON CLLRS FRONT PORCH WILL NOT LEAVE
Stray Animal,11-00380391,"Mar 08, 2011",2011,3,10500 S MARTIN ST, - Coyotte or fox - Street - Early morning (5:30 am) and evening (6:30 pm)
Stray Animal,11-00383962,"Mar 08, 2011",2011,3,4700 W LAWRENCE AVE,RED FOX - Street - NOW
Stray Animal,11-00393482,"Mar 09, 2011",2011,3,5900 N OTTAWA AVE,fox or coyote - long snout & tail curls at end /reddish-brown color - Sidewalk - roaming area frequently starting around dusk between 8pm-10pm
Stray Animal,11-00441860,"Mar 18, 2011",2011,3,7500 W ROSEDALE AVE,fox - Street - now
Stray Animal,11-00458729,"Mar 22, 2011",2011,3,1700 N CLYBOURN AVE,fox -  with ears tagged Street - now
Stray Animal,11-00458805,"Mar 22, 2011",2011,3,11200 S CAMPBELL AVE,fox - Street - now w/b on 112th st
Stray Animal,11-00481179,"Mar 25, 2011",2011,3,6200 N OLCOTT AVE,fox - Street - now
Stray Animal,11-00630656,"Apr 05, 2011",2011,4,3700 W 99TH ST, - Red Fox - Other - 7:30 a.m. or earlier
Stray Animal,11-00850921,"Apr 15, 2011",2011,4,11400 S LOTHAIR AVE,fox - Street - now
Stray Animal,11-00905453,"Apr 17, 2011",2011,4,5800 N HARLEM AVE,"went over to neighbor's yard, jumping back and forth - fox - Back yard"
Stray Animal,11-00992605,"Apr 20, 2011",2011,4,9200 S DREXEL AVE,wolf? red fox? - Other - now
Stray Animal,11-01133758,"Apr 25, 2011",2011,4,6100 S MASSASOIT AVE,fox - Alley in the garbage cart per caller.
Stray Animal,11-01228382,"Apr 28, 2011",2011,4,2400 S SB OUTER LAKE SHORE DR,fox field museum 1200 S. Lake Shore Drive - Parkway
Stray Animal,11-01256191,"Apr 29, 2011",2011,4,2000 W 111TH ST,red fox? - Other - now
Stray Animal,11-01282417,"Apr 30, 2011",2011,4,400 E MCFETRIDGE DR,coyote? wolf? fox? - Vacant lot/Parking lot - now
Stray Animal,11-01440501,"May 05, 2011",2011,5,300 W CHICAGO AVE,coyote? red fox? - Vacant lot/Parking lot - street - Le Cordon Culinary School
Stray Animal,11-01474128,"May 06, 2011",2011,5,7200 W THORNDALE AVE,fox/medium/red with bushy tail - Back yard - now - running through alley and yards in area
Stray Animal,11-01474959,"May 06, 2011",2011,5,11500 S OAKLEY AVE,"fox - Front yard - fox reddish brown, city lot , 1/2 block long, its running up and down between lot. - dawn and dusk"
Stray Animal,11-01541059,"May 08, 2011",2011,5,11500 S BELL AVE,Back yard - fox tan bushy tail mixed white
Stray Animal,11-01564325,"May 09, 2011",2011,5,5900 N ODELL AVE,red foxes - Back yard - now - 
Stray Animal,11-01585749,"May 10, 2011",2011,5,2100 W 111TH ST,fox - Street - now
Stray Animal,11-01611973,"May 11, 2011",2011,5,7200 W TALCOTT AVE," - red fox - Sidewalk - day and night, either near talcott/oconto or near the first alley on oconto"
Stray Animal,11-01671166,"May 12, 2011",2011,5,2100 W 110TH PL,3 BABY FOXES - Sidewalk - NOW - ROAMING AREA GOING ONTO RESIDENTS PROPERTIES - PER CLLR USUALLY SEEN IN EARLY MORNING BUT ARE OUT NOW SEEN PLAYING IN  IN BACKYARD  
Stray Animal,11-01847425,"May 17, 2011",2011,5,800 W EVERGREEN AVE,red fox? coyote? - Vacant lot/Parking lot - now
Stray Animal,11-01913837,"May 19, 2011",2011,5,11600 S LONGWOOD DR," - Red Fox - Vacant lot/Parking lot - We saw the animal at 6am under one of our vans. We finally chased it out from under the van, but then it hung out 50' away for another 20 minutes"
Stray Animal,11-01913974,"May 19, 2011",2011,5,11000 S HOYNE AVE,fox - Street - now
Stray Animal,11-01925188,"May 19, 2011",2011,5,4400 W FILLMORE ST,2 foxes - Other - now - fillmore/kostner running along rr track properties
Stray Animal,11-01941928,"May 20, 2011",2011,5,2100 W CHARLESTON ST,fox - Street - now
Stray Animal,11-01975347,"May 21, 2011",2011,5,2100 N HOYNE AVE,FOX - Alley - NOW
Stray Animal,11-01995936,"May 21, 2011",2011,5,2200 N OAKLEY AVE,FOX/MEDIUM/ORANGE-GOLD/LONG BUSHY TAIL - Other - NOW - LYING DOWN IN HOLSTEIN
Stray Animal,11-02011904,"May 22, 2011",2011,5,11200 S LONGWOOD DR,fox - Street - now
Stray Animal,11-02023029,"May 22, 2011",2011,5,5900 N OCONTO AVE,family of 5 foxes/ 2 big 3 small/brown and white - Front yard - now - roaming onto residents properties frontyard/backyard/driveways/porches
Stray Animal,11-02098240,"May 24, 2011",2011,5,5900 N OCONTO AVE,foxes - Street - now
Stray Animal,11-02137872,"May 25, 2011",2011,5,11600 S CAMPBELL AVE,fox - Other side of house
Stray Animal,11-02141332,"May 25, 2011",2011,5,1400 N CLYBOURN AVE,red fox? - Parkway - now
Stray Animal,11-02141454,"May 25, 2011",2011,5,1500 N KINGSBURY ST,fox - Street - now NB
Stray Animal,11-02250756,"May 28, 2011",2011,5,11300 S DRAKE AVE,fox/bushy tail/orangish-brown/medium - Sidewalk - now
Stray Animal,11-02278961,"May 29, 2011",2011,5,11500 S HOMEWOOD AVE,fox/medium/reddish-brown/bushy tail - Other - running around inside blackwelder park kids are playing inside park now
Stray Animal,11-02316019,"May 30, 2011",2011,5,11500 S HOMEWOOD AVE,2 small foxes - reddish/brown - now - walking around inside blackwelder park - pls hurrry kids taunting animals
Stray Animal,11-02557371,"Jun 06, 2011",2011,6,6000 N OCONTO AVE, - red foxes  at least four sighted  small to medium - Parkway - midnight hours - northeast corner 
Stray Animal,11-02682733,"Jun 08, 2011",2011,6,11400 S BELL AVE,foxes / coyotes disconnected at end of conversation.  could not get a name.
Stray Animal,11-02751560,"Jun 10, 2011",2011,6,11600 S LONGWOOD DR,FOX - Back yard  SLEEPING ON TOP OF A BIG ROCK
Stray Animal,11-02798097,"Jun 11, 2011",2011,6,400 W GRANT PL,red fox - Front yard - last night
Stray Animal,11-02839659,"Jun 12, 2011",2011,6,100 E 32ND ST,"red fox -  Back yard patio. 4th or 5th call, they need to set a trap, laying in the sun."
Stray Animal,11-02923532,"Jun 14, 2011",2011,6,3300 S DR MARTIN LUTHER KING JR DR,FOX/SMALL/TAUPE - Other - NOW - ROAMING AROUND IN BUSHES
Stray Animal,11-03083351,"Jun 18, 2011",2011,6,11400 S MAPLEWOOD AVE,red fox - Vacant lot/Parking lot - now
Stray Animal,11-03111637,"Jun 19, 2011",2011,6,2900 S INDIANA AVE," - brown fox, injured, - Other - saw animal yesterday on walking track."
Stray Animal,11-03216379,"May 17, 2011",2011,5,11100 S ARTESIAN AVE, - Large Fox - Front yard - In the mornings and afternoon
Stray Animal,11-03226765,"Jun 22, 2011",2011,6,3100 S SB OUTER LAKE SHORE DR,2 coyotes/foxes - large - grayish face reddish body - Other - on jogging path on east side of  lake shore drive
Stray Animal,11-03242027,"Jun 24, 2011",2011,6,1900 W 119TH ST,FOX - Front yard
Stray Animal,11-03243432,"Jun 24, 2011",2011,6,3200 S PRAIRIE AVE,gold/white fox - Back yard  // this is a senior bldg.
Stray Animal,11-03243472,"Jun 24, 2011",2011,6,3200 S PRAIRIE AVE,fox - Sidewalk - now - in gated area of snr ctzn complex
Stray Animal,11-03243658,"Jun 24, 2011",2011,6,3300 S GILES AVE,red fox - Vacant lot/Parking lot - now
Stray Animal,11-03243755,"Jun 24, 2011",2011,6,3200 S PRAIRIE AVE,baby fox - Other - now - roaming around lawn area of snr ctzn complex
Stray Animal,11-03243795,"Jun 24, 2011",2011,6,6300 N OKETO AVE,RED FOX - Front yard - NOW
Stray Animal,11-03243902,"Jun 24, 2011",2011,6,1400 S DAMEN AVE,fox - Sidewalk - now
Stray Animal,11-03244208,"Jun 25, 2011",2011,6,3200 S PRAIRIE AVE,fox - Back yard  this is a senior bldg.
Stray Animal,11-03283881,"Jul 01, 2011",2011,7,1400 W FULLERTON AVE,fox - Street - now
Stray Animal,11-03295047,"Jul 03, 2011",2011,7,300 W BELMONT AVE,fox running on off ramp. - Other
Stray Animal,11-03369752,"Jul 13, 2011",2011,7,2600 S PRAIRIE AVE,red fox - Back yard - now
Stray Animal,11-03369756,"Jul 13, 2011",2011,7,2600 S PRAIRIE AVE,red fox - Front yard - now
Stray Animal,11-03387926,"Jul 16, 2011",2011,7,3100 S MICHIGAN AVE,fox - Street - now
Stray Animal,11-03388343,"Jul 16, 2011",2011,7,10600 S HOMAN AVE,fox - Back yard
Stray Animal,11-03399480,"Jul 18, 2011",2011,7,11400 S LOTHAIR AVE,fox - Street - now
Stray Animal,11-03409484,"Jul 19, 2011",2011,7,11600 S BELL AVE,Back yard - foxes or wolves - now - making den in new shed
Stray Animal,11-03411670,"Jul 19, 2011",2011,7,11600 S BELL AVE,3 foxes in shed - 1 other fox sitting on pkwy on - Back yard - now
Stray Animal,11-03432414,"Jul 21, 2011",2011,7,2200 W 116TH PL,red fox - Back yard - now
Stray Animal,11-03447305,"Jul 24, 2011",2011,7,11500 S BELL AVE,fox - Street - now
Stray Animal,11-03486011,"Jul 28, 2011",2011,7,7800 W FOREST PRESERVE AVE,coyote? wolf? red fox? - Other - by cemetery
Stray Animal,11-03486138,"Jul 28, 2011",2011,7,2900 S MICHIGAN AVE," - Fox - Other - Evening, in the park near the track, last seen today around 9pm"
Stray Animal,11-03527094,"Aug 03, 2011",2011,8,6000 N LAWNDALE AVE,coyote? fox? wolf? - Other - in Peterson Park
Stray Animal,11-03587543,"Aug 12, 2011",2011,8,2600 S CALUMET AVE,red fox? - Street - now - runs between 26 & 29th
Stray Animal,11-03612605,"Aug 17, 2011",2011,8,11500 S LONGWOOD DR,fox - Parkway  the nest is near the trees
Stray Animal,11-03633236,"Aug 21, 2011",2011,8,500 E 32ND ST,"baby fox - Other - now - inside lake meadows park - children and seniors in area, please come asap "
Stray Animal,11-03634237,"Aug 21, 2011",2011,8,10900 S BELL AVE,...HAIRLESS FOX - Sidewalk
Stray Animal,11-03651648,"Aug 23, 2011",2011,8,11700 S HALE AVE, Street GOING TOWARDS LONGWOOD - BABY FOX
Stray Animal,11-03654591,"Aug 24, 2011",2011,8,10800 S OAKLEY AVE,fox - Street - now
Stray Animal,11-03719962,"Sep 04, 2011",2011,9,11100 S LONGWOOD DR,FOX - Street
Stray Animal,11-03771176,"Sep 12, 2011",2011,9,2200 W 116TH PL,FOX - Back yard
Stray Animal,11-03771851,"Sep 12, 2011",2011,9,1600 S CLARK ST,small /fox - Other - now - walking along rr tracks
Stray Animal,11-03794671,"Sep 15, 2011",2011,9,800 W EVERGREEN AVE,coyote? fox? wolf? - Vacant lot/Parking lot - now
Stray Animal,11-03802482,"Sep 17, 2011",2011,9,5300 S ELLIS AVE,FOX - Street - NOW
Stray Animal,11-03802494,"Sep 17, 2011",2011,9,11600 S VINCENNES AVE,FOX - Street - NOW
Stray Animal,11-03835014,"Sep 22, 2011",2011,9,3600 S COTTAGE GROVE AVE,A FOX OR A COYOTE RAN BEHIND BLDG
Stray Animal,11-03941300,"Oct 12, 2011",2011,10,11800 S LONGWOOD DR, - small fox and coyote - Back yard - Before noon
Stray Animal,11-03974577,"Oct 18, 2011",2011,10,2300 S LAKE SHORE DR,coyote? fox? wolf? - Street - now WB
Stray Animal,11-03975346,"Oct 18, 2011",2011,10,2300 S LAKE SHORE DR,coyote - fox - wolf? - Vacant lot/Parking lot - now SB
Stray Animal,11-03997642,"Oct 22, 2011",2011,10,3200 S WABASH AVE,"fox - Other, on the side of the building"
Stray Animal,11-04016292,"Oct 25, 2011",2011,10,4700 S WOODLAWN AVE,fox/big/long/bushy tail/short ears/gray & beige - Sidewalk - NOW
Stray Animal,11-04054444,"Nov 01, 2011",2011,11,4700 S ELLIS AVE,fox - Sidewalk - now NB
Stray Animal,11-04083959,"Nov 07, 2011",2011,11,1800 N LARRABEE ST,fox/large/red - Sidewalk - now
Stray Animal,11-04092113,"Nov 09, 2011",2011,11,1800 S LAKE SHORE DR,FOX - FOX LIGHT BROWN - Street - NOW IN THE AREA
Stray Animal,11-04107489,"Nov 12, 2011",2011,11,6700 N LEOTI AVE, - There is a fox or coyote searching for prey in my yard. - Back yard - Midnight to 6 am.
Stray Animal,11-04147580,"Nov 20, 2011",2011,11,6700 S JUSTINE ST,dog - small - fox looking type -- brwn - Back yard - gets in and out of the yard - gets in and out of the yard - back and side yard -- all around the hse..
Stray Animal,11-04166371,"Nov 24, 2011",2011,11,2600 N KENTON AVE,ON THE SOUTH SIDE OF THE VIADUCT  DOG LIKE A FOX LOOK BARKING AT PEOPLE  BY  A TREE - Street
Stray Animal,11-04170333,"Nov 25, 2011",2011,11,4500 S WOODLAWN AVE,fox - Sidewalk - now - roaming area
Stray Animal,11-04172620,"Nov 27, 2011",2011,11,4800 S LAKE PARK AVE,FOX - Street BY THE RAILROAD TRACKS - FOX BROWN WITH A BUSHY TAIL
